date,cell_ll_lat,cell_ll_lon,mmsi,hours,fishing_hours
2024-06-01,1.5,102.8,412440189,0.2636,0
2024-06-01,1.5,102.9,412440189,1.0138,0
2024-06-01,1.5,102.9,412440191,0.8283,0
2024-06-01,1.5,103,412440191,0.253,0
2024-06-01,1.5,102.8,412440191,0.2502,0
2024-06-01,1.5,102.8,412440192,0.2511,0
2024-06-01,1.5,103,412440192,0.1136,0
2024-06-01,1.5,102.9,412440192,0.9616,0
2024-06-01,1.5,104.5,412440378,0.1863,0
2024-06-01,1.5,104.6,412440378,0.42,0
2024-06-01,1.5,104.5,412440381,0.118,0
2024-06-01,1.5,104.6,412440381,0.6505,0
2024-06-01,1.5,104.6,412440382,0.0963,0
2024-06-01,1.5,104.5,412440382,0.5822,0
2024-06-01,1.5,102.9,412440438,0.92,0
2024-06-01,1.5,104.5,412440438,0.2525,0
2024-06-01,1.5,102.8,412440438,0.653,0
2024-06-01,1.5,104.6,412440438,0.7636,0
2024-06-01,1.5,104.6,412440439,0.413,0
2024-06-01,1.5,104.5,412440439,0.4161,0
2024-06-01,1.5,104.5,412440494,0.1133,0
2024-06-01,1.5,104.6,412440494,0.8163,0
2024-06-01,1.5,104.5,412440495,0.1694,0
2024-06-01,1.5,104.6,412440495,0.7661,0
2024-06-01,1.5,104.5,412440496,0.1566,0
2024-06-01,1.5,104.6,412440496,0.7638,0
2024-06-01,1.5,102.9,412440673,0.5413,0
2024-06-01,1.5,102.8,412440673,0.7536,0
2024-06-01,1.5,102.8,412440674,1.4947,0
2024-06-01,1.5,103,412440674,0.2066,0
2024-06-01,1.5,102.9,412440674,0.7877,0
2024-06-01,1.5,102.9,412440676,0.8452,0
2024-06-01,1.5,102.8,412440676,0.2533,0
2024-06-01,1.5,104.5,412440677,0.6594,0
2024-06-01,1.5,104.6,412440677,0.0961,0
2024-06-01,1.5,102.9,412440677,0.7313,0
2024-06-01,1.5,102.8,412440677,0.7713,0
2024-06-01,1.5,104.5,412440744,0.2758,0
2024-06-01,1.5,102.8,412440744,0.5405,0
2024-06-01,1.5,102.9,412440744,0.7941,0
2024-06-01,1.5,104.5,412440746,0.2272,0
2024-06-01,1.5,102.9,412440746,0.8466,0
2024-06-01,1.5,104.6,412440746,0.4644,0
2024-06-01,1.5,102.8,412440746,1.0411,0
2024-06-01,1.5,102.9,412440747,0.9127,0
2024-06-01,1.5,102.8,412440747,0.7116,0
2024-06-01,1.5,103,412440747,0.1019,0
2024-06-01,1.5,104.5,412440748,0.483,0
2024-06-01,1.5,102.9,412440748,0.7461,0
2024-06-01,1.5,102.8,412440748,0.5477,0
2024-06-01,1.5,104.6,412440748,0.1669,0
2024-06-01,1.5,103,412440751,0.0455,0
2024-06-01,1.5,104.5,412440751,0.5024,0
2024-06-01,1.5,102.9,412440751,0.7261,0
2024-06-01,1.5,104.6,412440751,0.2333,0
2024-06-01,1.5,102.8,412440751,0.2505,0
2024-06-01,1.5,102.9,412440752,0.6422,0
2024-06-01,1.5,102.8,412440752,0.573,0
2024-06-01,1.5,104.5,412440752,0.443,0
2024-06-01,1.5,102.9,412440758,0.5008,0
2024-06-01,1.5,102.8,412440758,0.6894,0
2024-06-01,1.5,104.6,412440759,0.2913,0
2024-06-01,1.5,102.9,412440759,0.7638,0
2024-06-01,1.5,104.5,412440759,0.4219,0
2024-06-01,1.5,103,412440759,0.1044,0
2024-06-01,1.5,102.8,412440759,0.1958,0
2024-06-01,1.5,104.6,412440761,0.25,0
2024-06-01,1.5,102.8,412440761,0.2636,0
2024-06-01,1.5,104.5,412440761,0.4652,0
2024-06-01,1.5,103,412440761,0.0947,0
2024-06-01,1.5,102.9,412440761,0.7075,0
2024-06-01,1.5,102.8,412440783,0.8569,0
2024-06-01,1.5,102.9,412440783,0.6741,0
2024-06-01,1.5,104.5,412440784,0.3933,0
2024-06-01,1.5,104.6,412440784,0.2794,0
2024-06-01,1.5,102.9,412440786,0.8022,0
2024-06-01,1.5,102.8,412440786,0.6494,0
2024-06-01,1.5,104.5,412440787,0.5855,0
2024-06-01,1.5,103,412440798,0.2027,0
2024-06-01,1.5,102.8,412440798,0.2533,0
2024-06-01,1.5,102.9,412440798,0.8486,0
2024-06-01,1.5,102.8,412440799,0.7613,0
2024-06-01,1.5,102.9,412440799,0.6044,0
2024-06-01,1.5,102.8,412440801,0.4366,0
2024-06-01,1.5,103,412440801,0.2127,0
2024-06-01,1.5,102.9,412440801,0.8416,0
2024-06-01,1.5,102.9,412440802,0.6938,0
2024-06-01,1.5,102.8,412440802,0.3172,0
2024-06-01,1.5,103,412440802,0.2736,0
2024-06-01,1.5,102.8,412440803,0.2577,0
2024-06-01,1.5,102.9,412440803,1.0377,0
2024-06-01,1.5,102.9,412440804,0.7547,0
2024-06-01,1.5,104.5,412440804,0.3608,0
2024-06-01,1.5,102.8,412440804,0.6725,0
2024-06-01,1.5,102.8,412440805,0.2877,0
2024-06-01,1.5,103,412440805,0.0616,0
2024-06-01,1.5,102.9,412440805,0.8902,0
2024-06-01,1.5,102.8,412440806,0.2411,0
2024-06-01,1.5,104.5,412549129,0.6219,0
2024-06-01,1.5,104.6,412549187,1.1391,0
2024-06-01,1.5,102.9,412549189,0.3983,0
2024-06-01,1.5,104.5,412549189,0.5769,0
2024-06-01,1.5,104.6,412549189,0.3747,0
2024-06-01,1.5,103,412549189,0.36,0
2024-06-01,1.5,104.6,412549204,0.6224,0
2024-06-01,1.5,104.5,412549204,0.2522,0
2024-06-01,1.5,104.4,412549206,0.0797,0
2024-06-01,1.5,104.5,412549206,0.6541,0
2024-06-01,1.5,104.6,412549214,0.2491,0
2024-06-01,1.5,104.5,412549214,0.3347,0
2024-06-01,1.5,104.5,412549226,0.625,0
2024-06-01,1.5,104.6,412549226,0.1833,0
2024-06-01,1.5,104.6,412549227,0.8891,0
2024-06-01,1.5,102.8,412549388,0.7605,0
2024-06-01,1.5,102.9,412549388,0.5355,0
2024-06-01,1.5,104.6,412549389,0.0733,0
2024-06-01,1.5,104.5,412549389,0.7394,0
2024-06-01,1.5,102.8,412549389,0.9722,0
2024-06-01,1.5,102.9,412549389,0.6955,0
2024-06-01,1.5,102.8,412549391,0.7324,0
2024-06-01,1.5,102.9,412549391,0.5055,0
2024-06-01,1.5,103,412549392,0.1219,0
2024-06-01,1.5,104.5,412549392,0.6038,0
2024-06-01,1.5,102.8,412549392,0.4616,0
2024-06-01,1.5,102.9,412549392,0.8213,0
2024-06-01,1.5,102.8,412549393,0.5177,0
2024-06-01,1.5,102.9,412549393,0.6841,0
2024-06-01,1.5,102.8,412549394,0.7755,0
2024-06-01,1.5,102.7,412549394,0.0502,0
2024-06-01,1.5,102.9,412549394,0.43,0
2024-06-01,1.5,102.9,412549466,0.6683,0
2024-06-01,1.5,102.8,412549466,0.5083,0
2024-06-01,1.5,103,412549466,0.098,0
2024-06-01,1.5,102.8,412549467,0.3494,0
2024-06-01,1.5,102.9,412549467,0.7863,0
2024-06-01,1.5,102.9,412549481,1.92,0
2024-06-01,1.5,102.8,412549482,0.7541,0
2024-06-01,1.5,102.9,412549482,0.1411,0
2024-06-01,1.5,102.9,412549483,0.9369,0
2024-06-01,1.5,102.8,412549483,0.3874,0
2024-06-01,1.5,102.8,412549484,0.5027,0
2024-06-01,1.5,102.9,412549484,0.7583,0
2024-06-01,1.5,102.8,412549485,0.2502,0
2024-06-01,1.5,102.9,412549485,0.9952,0
2024-06-01,1.5,102.9,412549486,0.2219,0
2024-06-01,1.5,102.8,412549486,0.5333,0
2024-06-01,1.5,102.8,412549557,0.5844,0
2024-06-01,1.5,102.9,412549557,0.9305,0
2024-06-01,1.5,103,412549557,0.0844,0
2024-06-01,1.5,102.9,412549585,0.7852,0
2024-06-01,1.5,102.8,412549585,0.81,0
2024-06-01,1.5,104.6,412549585,0.2516,0
2024-06-01,1.5,104.5,412549585,0.4011,0
2024-06-01,1.5,104.6,412575063,0.1102,0
2024-06-01,1.5,104.5,412575063,0.5966,0
2024-06-01,1.5,160.2,416002492,0.9263,0.9263
2024-06-01,1.5,160,416127800,0.3341,0.3341
2024-06-01,1.5,160.1,416127800,0.6702,0
2024-06-01,1.5,102.8,416189700,0.2858,0
2024-06-01,1.5,102.9,416189700,0.4863,0
2024-06-01,1.5,104.5,416189700,0.1547,0
2024-06-01,1.5,104.6,416189700,0.3161,0
2024-06-01,1.5,103,416189700,0.0472,0
2024-06-01,1.5,104.6,416251900,0.4144,0
2024-06-01,1.5,104.5,416251900,0.193,0
2024-06-01,1.5,90.8,416252600,0.3205,0
2024-06-01,1.5,104.6,416253700,0.3677,0
2024-06-01,1.5,102.9,416253700,0.2583,0
2024-06-01,1.5,104.5,416253700,0.2083,0
2024-06-01,1.5,91,416545000,0.613,0
2024-06-01,1.5,104.6,416841000,2.0083,0
2024-06-01,1.5,77.3,417077831,0.9255,0
2024-06-01,1.5,77.3,417097432,19.6058,0
2024-06-01,1.5,77.8,417173341,1.6102,1.6102
2024-06-01,1.5,55.8,422003291,4.7761,0
2024-06-01,1.5,55.7,422003291,1.5908,0
2024-06-01,1.5,55.9,422171039,1.0483,0
2024-06-01,1.5,56,422172373,6.6947,6.655
2024-06-01,1.5,55.9,422172387,4.6736,4.6736
2024-06-01,1.5,55.8,422172387,0.4997,0.4997
2024-06-01,1.5,55.9,422341222,1.0188,1.0188
2024-06-01,1.5,56.5,422341424,0.2199,0.2199
2024-06-01,1.5,56.6,422341424,2.3208,2.3208
2024-06-01,1.5,56.6,422341429,2.6047,2.6047
2024-06-01,1.5,56.8,422341707,0.5811,0.5811
2024-06-01,1.5,56.7,422341707,6.3019,6.3019
2024-06-01,1.5,56.6,422450713,16.4433,16.4433
2024-06-01,1.5,56.7,422450713,0.0741,0.0741
2024-06-01,1.5,57.6,422532900,2.3338,2.3338
2024-06-01,1.5,57.7,422532900,0.7891,0.7891
2024-06-01,1.5,55.4,422535894,1.7958,1.7958
2024-06-01,1.5,55.3,422535894,0.9288,0.9288
2024-06-01,1.5,-178.9,440612000,0.5816,0
2024-06-01,1.5,-172.7,440731000,0.3061,0.3061
2024-06-01,1.5,-172.6,440731000,1.2166,1.2166
2024-06-01,1.5,-172.5,440731000,1.2319,0.9255
2024-06-01,1.5,88.5,525201228,3.8358,3.8358
2024-06-01,1.5,88.6,525201228,0.25,0.25
2024-06-01,1.5,105.1,525552126,0.525,0
2024-06-01,1.5,105.1,525771733,9.3966,0
2024-06-01,1.5,104.5,533684160,0.1408,0.1408
2024-06-01,1.5,104.6,533684160,8.0074,8.0074
2024-06-01,1.5,104.4,533908921,0.7555,0
2024-06-01,1.5,104.3,533908921,0.2552,0
2024-06-01,1.5,169.4,538060021,0.2322,0
2024-06-01,1.5,169.5,538060021,0.2769,0
2024-06-01,1.5,-36.9,710000134,0.7163,0
2024-06-01,1.5,-83.7,775635000,0.2977,0
2024-06-01,1.5,-83.6,775635000,0.6919,0
2024-06-01,1.6,104.6,200063738,1.3277,0
2024-06-01,1.6,104.6,200063747,0.7691,0
2024-06-01,1.6,104.7,200063747,0.4222,0
2024-06-01,1.6,104.6,412086795,0.5069,0
2024-06-01,1.6,102.8,412086795,0.4233,0
2024-06-01,1.6,102.7,412086795,0.6336,0
2024-06-01,1.6,102.6,412086795,0.2591,0
2024-06-01,1.6,104.6,412209132,0.493,0
2024-06-01,1.6,104.7,412209132,0.4722,0
2024-06-01,1.6,104.6,412209141,0.4575,0
2024-06-01,1.6,104.7,412209141,0.4694,0
2024-06-01,1.6,102.8,412328719,0.5027,0
2024-06-01,1.6,102.6,412328719,0.2527,0
2024-06-01,1.6,102.7,412328719,0.7527,0
2024-06-01,1.6,102.7,412331123,0.5655,0
2024-06-01,1.6,102.8,412331123,0.5047,0
2024-06-01,1.6,102.6,412331123,0.2552,0
2024-06-01,1.6,-164.5,412421095,0.6422,0
2024-06-01,1.6,-164.4,412421095,0.3658,0
2024-06-01,1.6,102.6,412440185,0.7177,0
2024-06-01,1.6,102.7,412440185,0.8241,0
2024-06-01,1.6,102.8,412440188,0.3733,0
2024-06-01,1.6,102.7,412440188,0.8005,0
2024-06-01,1.6,102.6,412440188,0.3513,0
2024-06-01,1.6,102.7,412440189,0.8336,0
2024-06-01,1.6,102.8,412440189,0.4022,0
2024-06-01,1.6,102.6,412440189,0.3769,0
2024-06-01,1.6,102.8,412440191,0.5038,0
2024-06-01,1.6,102.6,412440191,0.3294,0
2024-06-01,1.6,102.7,412440191,0.7819,0
2024-06-01,1.6,102.7,412440192,0.808,0
2024-06-01,1.6,102.8,412440192,0.5044,0
2024-06-01,1.6,102.6,412440192,0.2791,0
2024-06-01,1.6,104.6,412440378,0.7383,0
2024-06-01,1.6,104.7,412440381,0.2527,0
2024-06-01,1.6,104.6,412440381,0.3561,0
2024-06-01,1.6,104.7,412440382,0.015,0
2024-06-01,1.6,104.6,412440382,0.8425,0
2024-06-01,1.6,104.6,412440438,0.7319,0
2024-06-01,1.6,102.7,412440438,0.2502,0
2024-06-01,1.6,102.8,412440438,0.5027,0
2024-06-01,1.6,104.6,412440439,0.8025,0
2024-06-01,1.6,104.6,412440494,0.3447,0
2024-06-01,1.6,104.7,412440494,0.4755,0
2024-06-01,1.6,104.7,412440495,0.3344,0
2024-06-01,1.6,104.6,412440495,0.5011,0
2024-06-01,1.6,104.7,412440496,0.3919,0
2024-06-01,1.6,104.6,412440496,0.4244,0
2024-06-01,1.6,102.6,412440673,0.353,0
2024-06-01,1.6,102.7,412440673,1.1725,0
2024-06-01,1.6,102.6,412440674,0.1613,0
2024-06-01,1.6,102.7,412440676,0.7819,0
2024-06-01,1.6,102.6,412440676,0.1991,0
2024-06-01,1.6,102.8,412440676,0.2533,0
2024-06-01,1.6,102.7,412440677,0.9741,0
2024-06-01,1.6,104.6,412440677,0.5544,0
2024-06-01,1.6,102.6,412440677,0.4591,0
2024-06-01,1.6,102.7,412440744,0.6997,0
2024-06-01,1.6,102.6,412440744,0.5505,0
2024-06-01,1.6,102.8,412440744,0.1183,0
2024-06-01,1.6,104.6,412440746,0.4736,0
2024-06-01,1.6,102.6,412440746,0.7936,0
2024-06-01,1.6,102.8,412440746,0.033,0
2024-06-01,1.6,102.7,412440746,1.0994,0
2024-06-01,1.6,102.7,412440747,0.7388,0
2024-06-01,1.6,102.6,412440747,0.6261,0
2024-06-01,1.6,102.8,412440747,0.2502,0
2024-06-01,1.6,102.6,412440748,0.3394,0
2024-06-01,1.6,102.7,412440748,0.8088,0
2024-06-01,1.6,104.6,412440748,0.7097,0
2024-06-01,1.6,102.8,412440748,0.2525,0
2024-06-01,1.6,102.7,412440751,0.6633,0
2024-06-01,1.6,104.6,412440751,2.0249,0
2024-06-01,1.6,102.8,412440751,0.4394,0
2024-06-01,1.6,102.6,412440751,0.1952,0
2024-06-01,1.6,102.6,412440752,0.4055,0
2024-06-01,1.6,102.7,412440752,0.7055,0
2024-06-01,1.6,102.8,412440752,0.1452,0
2024-06-01,1.6,102.7,412440758,0.7277,0
2024-06-01,1.6,102.6,412440758,0.5305,0
2024-06-01,1.6,102.6,412440759,0.2669,0
2024-06-01,1.6,102.8,412440759,0.52,0
2024-06-01,1.6,102.7,412440759,0.615,0
2024-06-01,1.6,104.6,412440759,1.9225,0
2024-06-01,1.6,102.8,412440761,0.4375,0
2024-06-01,1.6,102.7,412440761,0.6761,0
2024-06-01,1.6,104.6,412440761,1.9952,0
2024-06-01,1.6,102.6,412440761,0.1983,0
2024-06-01,1.6,102.6,412440783,0.6822,0
2024-06-01,1.6,102.7,412440783,0.768,0
2024-06-01,1.6,102.8,412440783,0.1011,0
2024-06-01,1.6,104.6,412440784,0.6236,0
2024-06-01,1.6,102.6,412440786,0.6927,0
2024-06-01,1.6,102.7,412440786,0.8141,0
2024-06-01,1.6,102.8,412440786,0.06,0
2024-06-01,1.6,104.6,412440787,0.5802,0
2024-06-01,1.6,102.8,412440798,0.5022,0
2024-06-01,1.6,102.7,412440798,0.7583,0
2024-06-01,1.6,102.6,412440798,0.3022,0
2024-06-01,1.6,102.7,412440799,0.723,0
2024-06-01,1.6,102.6,412440799,0.5633,0
2024-06-01,1.6,102.7,412440801,0.6533,0
2024-06-01,1.6,102.6,412440801,0.2552,0
2024-06-01,1.6,102.8,412440801,0.5975,0
2024-06-01,1.6,102.7,412440802,0.7524,0
2024-06-01,1.6,102.8,412440802,0.4361,0
2024-06-01,1.6,102.6,412440802,0.4225,0
2024-06-01,1.6,102.6,412440803,0.27,0
2024-06-01,1.6,102.7,412440803,0.8558,0
2024-06-01,1.6,102.8,412440803,0.3799,0
2024-06-01,1.6,102.6,412440804,0.4916,0
2024-06-01,1.6,102.7,412440804,0.7427,0
2024-06-01,1.6,102.7,412440805,0.7566,0
2024-06-01,1.6,102.6,412440805,0.1641,0
2024-06-01,1.6,102.8,412440805,0.4702,0
2024-06-01,1.6,102.7,412440806,0.7597,0
2024-06-01,1.6,102.8,412440806,0.25,0
2024-06-01,1.6,102.6,412440806,0.2797,0
2024-06-01,1.6,104.6,412549129,0.5027,0
2024-06-01,1.6,104.5,412549129,0.1366,0
2024-06-01,1.6,104.6,412549187,0.5516,0
2024-06-01,1.6,104.7,412549187,0.5024,0
2024-06-01,1.6,104.6,412549189,0.8872,0
2024-06-01,1.6,104.6,412549204,0.3833,0
2024-06-01,1.6,104.7,412549204,0.38,0
2024-06-01,1.6,104.5,412549206,0.6319,0
2024-06-01,1.6,104.6,412549214,0.7747,0
2024-06-01,1.6,104.6,412549226,0.6333,0
2024-06-01,1.6,104.7,412549227,0.7413,0
2024-06-01,1.6,104.6,412549227,0.0733,0
2024-06-01,1.6,102.7,412549388,0.6777,0
2024-06-01,1.6,102.6,412549388,0.578,0
2024-06-01,1.6,102.7,412549389,0.7552,0
2024-06-01,1.6,104.6,412549389,0.6341,0
2024-06-01,1.6,102.6,412549389,0.5055,0
2024-06-01,1.6,102.6,412549391,0.5002,0
2024-06-01,1.6,102.7,412549391,0.7786,0
2024-06-01,1.6,102.6,412549392,0.6388,0
2024-06-01,1.6,102.8,412549392,0.2502,0
2024-06-01,1.6,104.6,412549392,0.6905,0
2024-06-01,1.6,102.7,412549392,0.7616,0
2024-06-01,1.6,102.6,412549393,0.3697,0
2024-06-01,1.6,102.8,412549393,0.2375,0
2024-06-01,1.6,102.7,412549393,0.7502,0
2024-06-01,1.6,102.7,412549394,0.7147,0
2024-06-01,1.6,102.6,412549394,0.818,0
2024-06-01,1.6,102.7,412549466,0.8105,0
2024-06-01,1.6,102.8,412549466,0.1897,0
2024-06-01,1.6,102.6,412549466,0.2663,0
2024-06-01,1.6,102.8,412549467,0.4158,0
2024-06-01,1.6,102.7,412549467,0.6263,0
2024-06-01,1.6,102.6,412549467,0.2513,0
2024-06-01,1.6,102.6,412549481,0.5886,0
2024-06-01,1.6,102.7,412549481,0.5191,0
2024-06-01,1.6,102.6,412549482,0.6169,0
2024-06-01,1.6,102.7,412549482,0.7597,0
2024-06-01,1.6,102.6,412549483,0.2511,0
2024-06-01,1.6,102.8,412549483,0.3363,0
2024-06-01,1.6,102.7,412549483,0.8833,0
2024-06-01,1.6,102.7,412549484,0.7886,0
2024-06-01,1.6,102.8,412549484,0.553,0
2024-06-01,1.6,102.6,412549484,0.128,0
2024-06-01,1.6,102.7,412549485,0.7975,0
2024-06-01,1.6,102.8,412549485,0.5055,0
2024-06-01,1.6,102.6,412549485,0.1916,0
2024-06-01,1.6,102.8,412549486,0.2505,0
2024-06-01,1.6,102.6,412549486,0.4416,0
2024-06-01,1.6,102.7,412549486,0.6872,0
2024-06-01,1.6,102.8,412549557,1.7347,0
2024-06-01,1.6,102.6,412549585,0.7688,0
2024-06-01,1.6,102.7,412549585,1.0705,0
2024-06-01,1.6,102.8,412549585,0.1911,0
2024-06-01,1.6,104.6,412549585,0.4013,0
2024-06-01,1.6,104.6,412575063,0.7441,0
2024-06-01,1.6,160.2,416002492,0.5572,0.5572
2024-06-01,1.6,90.7,416005007,0.8752,0
2024-06-01,1.6,160,416127800,0.7422,0.1913
2024-06-01,1.6,160.1,416127800,0.8019,0
2024-06-01,1.6,102.8,416189700,0.2291,0
2024-06-01,1.6,104.6,416189700,0.4547,0
2024-06-01,1.6,102.7,416189700,0.5091,0
2024-06-01,1.6,102.6,416189700,0.2527,0
2024-06-01,1.6,104.6,416236900,0.1261,0
2024-06-01,1.6,104.7,416236900,0.2519,0
2024-06-01,1.6,104.7,416251900,0.1294,0
2024-06-01,1.6,104.6,416251900,0.3722,0
2024-06-01,1.6,90.9,416252600,0.4569,0
2024-06-01,1.6,104.7,416253700,0.2608,0
2024-06-01,1.6,104.6,416253700,0.2472,0
2024-06-01,1.6,91,416545000,0.1822,0
2024-06-01,1.6,104.6,416841000,0.2202,0
2024-06-01,1.6,104.7,416841000,0.458,0
2024-06-01,1.6,77.3,417050591,11.7802,0
2024-06-01,1.6,77.3,417097432,1.55,0
2024-06-01,1.6,77.7,417138741,0.6219,0.6219
2024-06-01,1.6,77.9,417173341,1.4386,1.4386
2024-06-01,1.6,77,417205332,0.2552,0
2024-06-01,1.6,55.7,422003291,8.6338,0
2024-06-01,1.6,55.9,422171039,3.0016,0
2024-06-01,1.6,56.2,422172373,4.0933,4.0933
2024-06-01,1.6,-178.9,440612000,0.5797,0
2024-06-01,1.6,-172.8,440731000,1.0088,1.0088
2024-06-01,1.6,-172.5,440731000,0.5627,0
2024-06-01,1.6,-172.7,440731000,1.2022,1.2022
2024-06-01,1.6,88.4,525201228,0.7663,0.7663
2024-06-01,1.6,88.5,525201228,0.2505,0.2505
2024-06-01,1.6,81.3,525401796,1.2883,0
2024-06-01,1.6,81,525401796,4.9286,0
2024-06-01,1.6,81.4,525401796,9.2213,0
2024-06-01,1.6,105.1,525552126,6.7638,0.3155
2024-06-01,1.6,103.2,533191095,23.918,0
2024-06-01,1.6,104.6,533684160,14.3694,14.3694
2024-06-01,1.6,104.5,533684160,1.4138,1.4138
2024-06-01,1.6,104.3,533908921,3.5788,0
2024-06-01,1.6,169.5,538060021,0.5088,0
2024-06-01,1.6,-37,710000134,0.76,0
2024-06-01,1.6,-79.1,730154014,5.2977,0
2024-06-01,1.6,-83.5,775635000,0.4463,0
2024-06-01,1.6,-83.3,775635000,0.5886,0
2024-06-01,1.6,-83.4,775635000,0.6147,0
2024-06-01,1.7,104.6,200063738,0.0347,0
2024-06-01,1.7,104.7,200063738,0.7483,0
2024-06-01,1.7,104.7,200063747,1.1405,0
2024-06-01,1.7,102.6,412086795,0.4177,0
2024-06-01,1.7,102.4,412086795,0.3633,0
2024-06-01,1.7,102.5,412086795,0.7155,0
2024-06-01,1.7,104.8,412209132,0.4733,0
2024-06-01,1.7,104.7,412209132,0.4736,0
2024-06-01,1.7,104.7,412209141,0.603,0
2024-06-01,1.7,104.8,412209141,0.2833,0
2024-06-01,1.7,102.4,412328719,0.258,0
2024-06-01,1.7,102.6,412328719,0.5669,0
2024-06-01,1.7,102.5,412328719,0.94,0
2024-06-01,1.7,144.1,412329427,0.4875,0
2024-06-01,1.7,102.4,412331123,0.3688,0
2024-06-01,1.7,102.5,412331123,0.6461,0
2024-06-01,1.7,102.6,412331123,0.4386,0
2024-06-01,1.7,-164.5,412421095,0.2058,0
2024-06-01,1.7,-164.6,412421095,0.6391,0
2024-06-01,1.7,-164.3,412421095,0.2066,0
2024-06-01,1.7,-164.4,412421095,0.5733,0
2024-06-01,1.7,102.6,412440185,0.0358,0
2024-06-01,1.7,102.4,412440185,0.6894,0
2024-06-01,1.7,102.5,412440185,0.8794,0
2024-06-01,1.7,102.6,412440188,0.3663,0
2024-06-01,1.7,102.4,412440188,0.3027,0
2024-06-01,1.7,102.5,412440188,0.75,0
2024-06-01,1.7,102.5,412440189,0.7558,0
2024-06-01,1.7,102.6,412440189,0.2999,0
2024-06-01,1.7,102.4,412440189,0.2533,0
2024-06-01,1.7,102.6,412440191,0.4255,0
2024-06-01,1.7,102.5,412440191,0.7697,0
2024-06-01,1.7,102.4,412440191,0.2677,0
2024-06-01,1.7,102.6,412440192,0.4025,0
2024-06-01,1.7,102.4,412440192,0.2719,0
2024-06-01,1.7,102.5,412440192,0.7552,0
2024-06-01,1.7,104.6,412440378,0.1222,0
2024-06-01,1.7,104.7,412440378,0.5863,0
2024-06-01,1.7,104.7,412440381,0.6536,0
2024-06-01,1.7,104.7,412440382,0.743,0
2024-06-01,1.7,104.6,412440438,0.0672,0
2024-06-01,1.7,104.7,412440438,0.7024,0
2024-06-01,1.7,104.7,412440439,0.8852,0
2024-06-01,1.7,102.4,412440441,0.4175,0
2024-06-01,1.7,104.7,412440494,0.8225,0
2024-06-01,1.7,104.7,412440495,0.7627,0
2024-06-01,1.7,104.7,412440496,0.8263,0
2024-06-01,1.7,102.3,412440673,0.1436,0
2024-06-01,1.7,102.4,412440673,0.76,0
2024-06-01,1.7,102.5,412440673,0.5141,0
2024-06-01,1.7,102.6,412440674,0.5416,0
2024-06-01,1.7,102.4,412440674,0.1833,0
2024-06-01,1.7,102.5,412440674,0.5466,0
2024-06-01,1.7,102.6,412440676,0.3066,0
2024-06-01,1.7,102.4,412440676,0.4172,0
2024-06-01,1.7,102.5,412440676,0.6661,0
2024-06-01,1.7,102.4,412440677,0.5927,0
2024-06-01,1.7,102.3,412440677,0.0877,0
2024-06-01,1.7,102.5,412440677,0.7861,0
2024-06-01,1.7,102.6,412440677,0.2444,0
2024-06-01,1.7,104.7,412440677,0.2513,0
2024-06-01,1.7,104.6,412440677,0.4997,0
2024-06-01,1.7,102.6,412440744,0.1322,0
2024-06-01,1.7,102.5,412440744,0.6991,0
2024-06-01,1.7,102.4,412440744,0.5269,0
2024-06-01,1.7,102.6,412440746,0.2425,0
2024-06-01,1.7,102.4,412440746,0.7827,0
2024-06-01,1.7,102.5,412440746,0.9494,0
2024-06-01,1.7,102.5,412440747,0.7261,0
2024-06-01,1.7,102.6,412440747,0.1405,0
2024-06-01,1.7,102.4,412440747,0.5847,0
2024-06-01,1.7,102.6,412440748,0.5055,0
2024-06-01,1.7,102.4,412440748,0.5019,0
2024-06-01,1.7,104.6,412440748,0.2391,0
2024-06-01,1.7,102.5,412440748,0.703,0
2024-06-01,1.7,104.7,412440748,0.4163,0
2024-06-01,1.7,102.6,412440751,0.5024,0
2024-06-01,1.7,102.4,412440751,0.4172,0
2024-06-01,1.7,102.5,412440751,0.7438,0
2024-06-01,1.7,102.6,412440752,0.2758,0
2024-06-01,1.7,102.5,412440752,0.7241,0
2024-06-01,1.7,102.4,412440752,0.5274,0
2024-06-01,1.7,102.4,412440758,0.5258,0
2024-06-01,1.7,102.5,412440758,0.5969,0
2024-06-01,1.7,102.6,412440758,0.1191,0
2024-06-01,1.7,102.5,412440759,0.7391,0
2024-06-01,1.7,102.4,412440759,0.3963,0
2024-06-01,1.7,102.6,412440759,0.4288,0
2024-06-01,1.7,102.4,412440761,0.4241,0
2024-06-01,1.7,102.6,412440761,0.5188,0
2024-06-01,1.7,102.5,412440761,0.748,0
2024-06-01,1.7,102.6,412440783,0.0661,0
2024-06-01,1.7,102.4,412440783,0.4969,0
2024-06-01,1.7,102.5,412440783,0.7558,0
2024-06-01,1.7,104.6,412440784,0.6291,0
2024-06-01,1.7,102.5,412440786,0.7597,0
2024-06-01,1.7,102.4,412440786,0.6861,0
2024-06-01,1.7,104.6,412440787,0.5844,0
2024-06-01,1.7,102.4,412440798,0.1727,0
2024-06-01,1.7,102.5,412440798,0.795,0
2024-06-01,1.7,102.6,412440798,0.4316,0
2024-06-01,1.7,102.4,412440799,0.4563,0
2024-06-01,1.7,102.5,412440799,0.7241,0
2024-06-01,1.7,102.6,412440799,0.0991,0
2024-06-01,1.7,102.6,412440801,0.6494,0
2024-06-01,1.7,102.5,412440801,0.7013,0
